PackageID|NondrugItemID|ItemCount|PackageItemUnitID|
73980|2627|20.0|2|
73980|2628|1.0|3|
73980|2629|1.0|3|
73980|2630|1.0|3|
73980|2631|1.0|3|
74005|2667|1.0|3|
74005|2668|2.0|3|
74015|2678|2.0|2|
74016|2679|2.0|2|
74027|2680|1.0|3|
74027|2681|5.0|2|
74028|2682|1.0|3|
74028|2683|1.0|3|
74028|2684|1.0|3|
74028|2685|1.0|3|
74028|2686|20.0|2|
74101|2687|1.0|3|
74101|2688|20.0|2|
74102|2689|1.0|3|
74102|2690|1.0|3|
74102|2691|1.0|3|
74102|2692|20.0|2|
40592|2701|5.0|2|
40592|2702|1.0|3|
43534|2792|1.0|3|
43534|2793|30.0|3|
43534|2794|30.0|3|
52546|2797|1.0|3|
52547|2797|6.0|3|
59101|2779|1.0|3|
59110|2778|1.0|3|
73594|2784|1.0|3|
73594|2785|1.0|3|
73595|2782|1.0|3|
73595|2783|1.0|3|
74275|2694|7.0|3|
74276|2694|28.0|3|
74484|2696|1.0|3|
74552|2698|15.0|3|
74555|2699|100.0|3|
74556|2700|200.0|3|
74658|2704|25.0|3|
74688|2705|2.0|3|
74688|2706|1.0|3|
74688|2708|1.0|3|
74821|2709|1.0|3|
74821|2710|1.0|3|
74821|2711|10.0|2|
74822|2712|1.0|3|
74822|2713|1.0|3|
74822|2714|10.0|2|
74823|2715|1.0|3|
74823|2716|1.0|3|
74823|2717|10.0|2|
74824|2718|1.0|3|
74824|2719|1.0|3|
74824|2720|10.0|2|
74825|2721|1.0|3|
74849|2722|1.0|3|
74864|2723|1.0|3|
74869|2726|4.0|2|
74869|2727|1.0|3|
74869|2728|1.0|3|
74869|2729|2.0|3|
74869|2730|1.0|3|
74869|2731|1.0|3|
74870|2732|4.0|2|
74870|2733|1.0|3|
74870|2734|1.0|3|
74870|2735|2.0|3|
74870|2736|1.0|3|
74870|2737|1.0|3|
74871|2738|4.0|2|
74871|2739|1.0|3|
74871|2740|1.0|3|
74871|2741|2.0|3|
74871|2742|1.0|3|
74871|2743|1.0|3|
74872|2744|4.0|2|
74872|2745|1.0|3|
74872|2746|1.0|3|
74872|2747|2.0|3|
74872|2748|1.0|3|
74872|2749|1.0|3|
74873|2725|1.0|3|
74886|2750|1.0|3|
74886|2751|6.0|3|
74912|2753|25.0|3|
74913|2752|1.0|3|
74914|2754|1.0|3|
74914|2755|1.0|3|
74914|2756|1.0|3|
74914|2757|1.0|3|
74915|2758|1.0|3|
74915|2759|1.0|3|
74915|2760|1.0|3|
74915|2761|1.0|3|
74916|2762|1.0|3|
74916|2763|1.0|3|
74916|2764|1.0|3|
74916|2765|1.0|3|
75074|2795|7.0|3|
75075|2795|28.0|3|
75134|2796|1.0|2|
75296|2804|1.0|3|
75297|2805|1.0|3|
75298|2806|1.0|3|
75400|2816|1.0|3|
75455|2817|1.0|3|
75456|2818|1.0|3|
75457|2819|1.0|3|
75458|2820|1.0|3|
75459|2821|1.0|3|
75508|2822|1.0|3|
75508|2823|1.0|3|
75427|2842|1.0|3|
75427|2843|10.0|3|
75526|2824|1.0|3|
75526|2825|1.0|3|
75527|2826|1.0|3|
75527|2827|1.0|3|
75528|2828|1.0|3|
75528|2829|1.0|3|
75529|2830|1.0|3|
75529|2831|1.0|3|
75533|2832|1.0|3|
75534|2833|1.0|3|
75534|2834|1.0|3|
75535|2835|1.0|3|
75535|2836|1.0|3|
75536|2837|1.0|3|
75536|2838|1.0|3|
75539|2839|1.0|3|
75539|2840|1.0|3|
75539|2841|1.0|3|
75540|2844|1.0|3|
75540|2845|1.0|3|
75540|2846|1.0|3|
75541|2847|1.0|3|
75541|2848|1.0|3|
75541|2849|1.0|3|
52827|109|6.0|3|
52827|110|6.0|3|
71814|2088|1.0|3|
75592|2850|15.0|3|
75643|2851|1.0|3|
75643|2852|1.0|3|
75643|2864|17.0|3|
75644|2854|1.0|3|
75644|2855|1.0|3|
75644|2856|10.0|3|
75645|2858|1.0|3|
75645|2859|1.0|3|
75645|2860|12.0|3|
75647|2863|200.0|3|
75654|2866|1.0|3|
75656|2868|200.0|3|
75657|2869|100.0|3|
75658|2872|200.0|3|
75659|2873|200.0|3|
75660|2874|1.0|3|
75661|2875|1.0|3|
75661|2877|1.0|3|
75662|2876|1.0|3|
75663|2878|50.0|3|
75664|2879|50.0|3|
75665|2880|17.0|3|
743|2511|1.3|2|
23716|2498|1.0|2|
65125|517|2.0|3|
65125|2511|1.0|3|
75750|2884|1.0|3|
75751|2883|1.0|3|
75819|2887|1.0|3|
75836|2889|1.0|3|
75837|2890|1.0|3|
75846|2891|100.0|3|
75847|2892|100.0|3|
75848|2893|100.0|3|
75849|2894|100.0|3|
75851|2895|100.0|3|
75852|2896|100.0|3|
75853|2897|100.0|3|
75854|2898|100.0|3|
75855|2899|100.0|3|
75856|2901|100.0|3|
75857|2902|100.0|3|
75952|2903|1.0|3|
75952|2904|1.0|3|
75952|2915|1.0|3|
75953|2906|1.0|3|
75953|2907|1.0|3|
75953|2916|1.0|3|
75954|2909|1.0|3|
75954|2910|1.0|3|
75954|2917|1.0|3|
75955|2912|1.0|3|
75955|2913|1.0|3|
75955|2918|1.0|3|
76024|2920|100.0|3|
2768|2513|2.0|2|
2769|2516|2.0|2|
2770|2518|2.0|2|
68851|2510|2.0|2|
75952|2921|2.0|2|
75953|2922|2.0|2|
75954|2923|2.0|2|
75955|2924|2.0|2|
76075|2925|60.0|1|
76261|2926|1.0|3|
76262|2927|1.0|3|
76308|2928|1.0|3|
76375|2930|10.0|3|
76376|2931|100.0|3|
76377|2932|100.0|3|
76379|2934|100.0|3|
76380|2935|100.0|3|
76381|2936|100.0|3|
76382|2930|100.0|3|
76383|2932|10.0|3|
76384|2934|10.0|3|
76385|2937|100.0|3|
76386|2931|10.0|3|
76387|2937|10.0|3|
76388|2938|100.0|3|
76455|2939|100.0|3|
76456|2940|100.0|3|
76457|2941|100.0|3|
76458|2942|100.0|3|
76459|2943|100.0|3|
76460|2944|100.0|3|
76461|2945|100.0|3|
76462|2946|100.0|3|
76463|2947|100.0|3|
76468|2948|100.0|3|
76470|2949|100.0|3|
76477|2950|50.0|3|
76478|2951|50.0|3|
76479|2952|50.0|3|
76480|2953|50.0|3|
76481|2954|50.0|3|
76482|2955|50.0|3|
76483|2956|50.0|3|
76484|2957|50.0|3|
76485|2958|50.0|3|
76486|2959|50.0|3|
76487|2960|50.0|3|
76488|2961|50.0|3|
76489|2962|50.0|3|
76490|2963|50.0|3|
76502|2968|1.0|3|
76502|2976|1.0|3|
76502|2980|1.0|3|
76503|2969|1.0|3|
76503|2974|1.0|3|
76503|2982|1.0|3|
76504|2973|1.0|3|
76504|2975|1.0|3|
76504|2981|1.0|3|
76507|2977|1.0|3|
76507|2978|1.0|3|
76507|2979|1.0|3|
76638|2984|118.0|2|
76694|2985|60.0|3|
74924|2767|1.0|3|
74924|2768|2.0|3|
74924|2769|1.0|3|
74924|2770|1.0|3|
74924|2871|1.0|3|
74925|2772|1.0|3|
74925|2773|2.0|3|
74925|2774|1.0|3|
74925|2775|1.0|3|
74925|2870|1.0|3|
74926|2987|1.0|3|
74926|2988|2.0|3|
74926|2989|1.0|3|
74926|2990|1.0|3|
74926|2991|1.0|3|
76779|2992|1.0|3|
76786|2993|1.0|3|
76786|2994|1.0|3|
76786|2995|1.0|3|
76786|2996|1.0|3|
76787|2997|1.0|3|
76787|2998|2.0|3|
76787|2999|1.0|3|
76787|3000|1.0|3|
76787|3001|1.0|3|
76937|3002|1.0|3|
76941|3003|1.0|3|
76942|3004|1.0|3|
76943|3005|1.0|3|
76966|3010|1.0|3|
76967|3011|1.0|3|
76968|3012|1.0|3|
76969|3013|1.0|3|
76970|3014|1.0|3|
76983|3015|1.0|3|
76983|3016|10.0|3|
76983|3017|10.0|3|
76983|3018|1.0|3|
76983|3019|1.0|3|
76984|3020|1.0|3|
76984|3021|10.0|3|
76984|3022|10.0|3|
76984|3023|1.0|3|
76984|3024|1.0|3|
76985|3025|1.0|3|
76985|3026|10.0|3|
76985|3027|10.0|3|
76985|3028|1.0|3|
76985|3029|1.0|3|
76986|3030|1.0|3|
76986|3031|10.0|3|
76986|3032|10.0|3|
76986|3033|1.0|3|
76986|3034|1.0|3|
76987|3035|1.0|3|
76987|3036|10.0|3|
76987|3037|10.0|3|
76987|3038|1.0|3|
76987|3039|1.0|3|
77002|3040|1.0|3|
77003|3041|1.0|3|
77003|3042|10.0|3|
77003|3043|1.0|3|
77003|3044|10.0|3|
77003|3045|1.0|3|
77004|3046|1.0|3|
77004|3047|10.0|3|
77004|3048|10.0|3|
77004|3049|1.0|3|
77004|3050|1.0|3|
77005|3051|1.0|3|
77005|3052|10.0|3|
77005|3053|10.0|3|
77005|3054|1.0|3|
77005|3055|1.0|3|
77006|3056|1.0|3|
77006|3057|10.0|3|
77006|3058|10.0|3|
77006|3059|1.0|3|
77006|3060|1.0|3|
77007|3061|1.0|3|
77007|3062|10.0|3|
77007|3063|10.0|3|
77007|3064|1.0|3|
77007|3065|1.0|3|
77008|3066|1.0|3|
77008|3067|10.0|3|
77008|3068|10.0|3|
77008|3069|1.0|3|
77008|3070|1.0|3|
77009|3071|1.0|3|
77009|3072|10.0|3|
77009|3073|10.0|3|
77009|3074|1.0|3|
77009|3075|1.0|3|
77015|3076|50.0|3|
77016|3077|50.0|3|
77017|3078|1.0|3|
77017|3079|10.0|3|
77017|3080|1.0|3|
77017|3081|10.0|3|
77017|3082|1.0|3|
77018|3083|50.0|3|
77019|3084|100.0|3|
77021|3085|50.0|3|
77054|3086|100.0|3|
77124|3087|7.0|3|
77127|3088|1.0|3|
77128|3088|1.0|3|
77129|3088|1.0|3|
77231|3111|1.0|3|
77203|3104|1.0|3|
77203|3110|3.0|3|
77204|3105|100.0|3|
77205|3106|100.0|3|
77206|3107|100.0|3|
77207|3108|100.0|3|
77208|3109|100.0|3|
53062|3126|1.0|3|
53067|3127|1.0|3|
53068|3128|1.0|3|
53069|3129|1.0|3|
77361|3112|4.0|2|
77361|3113|1.0|3|
77361|3114|1.0|3|
77361|3115|2.0|3|
77361|3116|1.0|3|
77361|3117|1.0|3|
77361|3118|1.0|3|
77362|3119|4.0|2|
77362|3120|1.0|3|
77362|3121|1.0|3|
77362|3122|2.0|3|
77362|3123|1.0|3|
77362|3124|1.0|3|
77362|3125|1.0|3|
77456|3131|5.0|2|
77470|3133|1.0|3|
77470|3134|1.0|3|
77470|3135|50.0|2|
77480|3140|1.0|3|
77480|3141|1.0|3|
77480|3142|50.0|2|
77481|3143|1.0|3|
77481|3144|1.0|3|
77481|3145|25.0|2|
77482|3146|1.0|3|
77482|3147|1.0|3|
77482|3148|50.0|2|
65657|1494|100.0|3|
71920|2092|1.0|3|
71921|2093|50.0|3|
71922|2094|1.0|3|
71923|2095|1.0|3|
71927|2099|1.0|3|
71927|2100|10.0|3|
71927|2101|1.0|3|
71927|2102|10.0|3|
71928|2103|1.0|3|
71928|2104|50.0|3|
71929|2105|1.0|3|
71931|2111|100.0|3|
71932|2112|50.0|3|
71939|2115|1.0|3|
71940|2116|1.0|3|
75283|2801|1.0|3|
75283|2807|1.0|3|
75283|2808|10.0|3|
75283|2809|10.0|3|
75284|2802|1.0|3|
75284|2810|1.0|3|
75284|2811|10.0|3|
75284|2812|10.0|3|
75285|2803|50.0|3|
75286|2803|100.0|3|
75300|2813|1.0|3|
75301|2814|1.0|3|
75302|2815|1.0|3|
77540|3150|1.0|3|
77540|3151|1.0|3|
77541|3152|1.0|3|
77541|3153|1.0|3|
77542|3154|1.0|3|
77542|3155|1.0|3|
77543|3156|1.0|3|
77543|3157|1.0|3|
77608|3158|1.0|3|
77609|3159|1.0|3|
77610|3160|1.0|3|
77633|3161|4.0|3|
77633|3162|4.0|3|
77658|3163|30.0|3|
32999|3170|1.0|3|
32999|3171|2.0|3|
53229|3172|1.0|3|
53229|3173|2.0|3|
73459|3168|1.0|3|
73459|3169|2.0|3|
77680|3164|1.0|3|
77681|3165|100.0|3|
77682|3166|100.0|3|
77683|3167|100.0|3|
77684|3174|1.0|3|
77684|3175|2.0|3|
77689|3176|10.0|2|
77695|3177|1.0|3|
77696|3178|1.0|3|
77766|3179|14.0|3|
77766|3180|28.0|3|
77786|3181|1.0|3|
77811|3182|1.0|3|
77822|3183|50.0|3|
77823|3184|50.0|3|
77824|3185|50.0|3|
77827|3186|1.0|3|
77827|3187|2.0|3|
77829|3188|1.0|3|
77829|3189|2.0|3|
77835|3190|1.0|3|
77836|3191|1.0|3|
77836|3192|1.0|3|
77840|3193|1.0|3|
77868|3194|1.0|3|
77868|3195|1.0|3|
77868|3196|10.0|2|
77869|3197|1.0|3|
77869|3198|1.0|3|
77869|3199|10.0|2|
77870|3200|1.0|3|
77870|3201|1.0|3|
77870|3202|10.0|2|
77871|3203|1.0|3|
77871|3204|1.0|3|
77871|3205|1.0|3|
77872|3206|1.0|3|
77872|3207|1.0|3|
77872|3208|1.0|3|
77873|3209|1.0|3|
77873|3210|1.0|3|
77873|3211|1.0|3|
77907|3212|1.0|3|
77907|3213|2.0|3|
77963|3214|1.0|3|
77963|3215|2.0|3|
77973|3216|1.0|3|
77973|3217|2.0|3|
77989|3218|1.0|3|
77993|3220|142.0|1|
70011|3221|1.8|2|
78062|3222|3.0|3|
78145|3224|1.0|3|
78145|3226|2.0|3|
78145|3227|4.0|2|
78161|3230|1.0|3|
78161|3231|1.0|3|
78155|3229|1.0|3|
78238|3233|1.0|3|
78292|3234|100.0|1|
78306|3235|100.0|3|
78309|3236|1.0|3|
78399|3240|2.0|3|
78410|3242|1.0|3|
78428|3244|1.0|3|
78441|3245|1.0|3|
78441|3246|2.0|3|
78446|3247|10.0|3|
78446|3248|10.0|3|
78449|3249|1.0|3|
75726|3252|70.0|1|
78508|3250|70.0|1|
78508|3251|118.29|1|
78533|3253|1.0|3|
78534|3254|1.0|3|
78535|3255|1.0|3|
78549|3256|1.0|3|
78550|3257|1.0|3|
78598|3260|1.0|3|
63593|1083|1.0|3|
63987|1210|1.0|3|
63988|1211|1.0|3|
64150|1235|1.0|3|
68999|1827|1.0|3|
78573|3258|7.0|3|
78714|3261|1.0|3|
78726|3262|1.0|3|
78726|3263|1.0|3|
78727|3264|1.0|3|
78727|3265|1.0|3|
78727|3266|12.0|3|
78731|3267|25.0|3|
78732|3268|2.0|2|
78732|3269|2.0|2|
78733|3270|50.0|3|
78734|3271|1.0|3|
78735|3272|4.0|2|
78735|3273|4.0|2|
78744|3274|50.0|3|
78745|3275|100.0|3|
78746|3276|50.0|3|
78747|3277|50.0|3|
78755|3278|1.0|3|
78779|3279|1.0|3|
78800|3280|100.0|3|
78801|3281|100.0|3|
78802|3282|100.0|3|
45269|3291|1.0|3|
71078|3292|10.0|3|
78887|3289|1.0|3|
78887|3290|6.0|3|
15216|3295|1.0|3|
15254|3296|1.0|3|
78944|3293|10.0|3|
78944|3294|10.0|3|
78946|3298|10.0|3|
78947|3299|10.0|3|
56932|3219|180.0|1|
74934|3306|1.0|3|
74935|3307|1.0|3|
79011|3309|1.0|3|
79012|3308|1.0|3|
79159|3310|1.0|3|
79160|3311|1.0|3|
79200|3312|99.0|1|
79201|3312|114.0|1|
79202|3312|227.0|1|
79204|3313|42.0|1|
79262|1241|1.0|3|
79308|3315|10.0|2|
79437|3318|10.0|2|
79478|3319|1.0|3|
79478|3320|2.0|3|
79491|3321|3.0|2|
79492|3322|5.0|2|
79493|3323|2.5|2|
79537|3326|1.0|3|
79537|3327|2.0|3|
79537|3328|1.0|3|
79537|3329|1.0|3|
79537|3330|1.0|3|
79526|3324|1.0|3|
79550|3331|1.0|3|
79550|3332|1.0|3|
79552|3333|1.0|3|
79552|3334|1.0|3|
79553|3335|1.0|3|
79553|3336|1.0|3|
79554|3337|1.0|3|
79554|3338|1.0|3|
79555|3339|1.0|3|
79555|3340|1.0|3|
79557|3341|1.0|3|
79557|3342|1.0|3|
79557|3343|1.0|3|
79557|3344|1.0|3|
79589|3345|100.0|3|
79590|3347|100.0|3|
79591|3348|100.0|3|
79592|3349|100.0|3|
79499|3350|10.0|2|
79499|3351|1.0|3|
79632|3352|3.0|2|
79632|3353|1.0|3|
79633|3354|5.0|2|
79633|3355|1.0|3|
79634|3356|2.5|2|
79634|3357|1.0|3|
79647|3358|10.0|2|
79648|3358|10.0|2|
79656|3359|1.0|3|
79656|3361|1.0|3|
79656|3384|1.0|3|
79657|3362|1.0|3|
79657|3364|1.0|3|
79657|3385|1.0|3|
79658|3365|1.0|3|
79658|3367|1.0|3|
79658|3386|1.0|3|
79659|3368|1.0|3|
79659|3387|1.0|3|
79660|3370|1.0|3|
79660|3388|1.0|3|
79661|3372|1.0|3|
79661|3389|1.0|3|
79662|3374|1.0|3|
79662|3390|1.0|3|
79663|3376|1.0|3|
79663|3391|1.0|3|
79664|3378|1.0|3|
79664|3392|1.0|3|
79665|3380|1.0|3|
79665|3393|1.0|3|
79666|3382|1.0|3|
79666|3394|1.0|3|
79692|3395|1.0|3|
79692|3396|1.0|3|
79692|3397|1.0|3|
79871|3400|50.0|3|
79872|3401|1.0|3|
79873|3402|100.0|3|
79874|3403|1.0|3|
79875|3404|10.0|3|
79876|3405|10.0|3|
79898|3407|1.0|3|
79910|3409|21.2|1|
79924|3410|7.0|3|
79927|3411|30.0|3|
79930|3412|1.0|3|
79930|3413|2.0|3|
79930|3414|1.0|3|
51296|3417|50.0|2|
51297|3416|25.0|2|
79996|3418|4.0|3|
80022|3420|1.0|3|
80062|3421|100.0|3|
80063|3422|100.0|3|
80064|3423|100.0|3|
80065|3424|100.0|3|
80066|3425|100.0|3|
80310|3433|1.0|3|
80317|3434|12.0|2|
80572|3437|2.0|3|
80761|3438|85.0|1|
69591|1870|1.0|3|
71141|1984|1.0|3|
80807|3439|1.0|3|
80810|3440|1.0|3|
80811|3441|1.0|3|
80857|3439|1.0|3|
80858|3440|1.0|3|
80859|3441|1.0|3|
81157|3442|1.0|3|
81192|3443|12.0|3|
81193|3443|30.0|3|
81194|3443|1.0|3|
81287|3444|1.0|3|
81287|3445|1.0|3|
81287|3446|1.0|3|
81287|3447|1.0|2|
81622|3449|1.0|2|
81951|3450|2.0|3|
81952|3450|2.0|3|
81985|3458|1.0|3|
81987|3459|1.0|3|
81992|3460|1.0|3|
81992|3461|1.0|3|
81992|3462|1.0|3|
19220|3558|1.0|3|
32026|3562|1.0|3|
52349|3693|14.0|3|
52349|3694|28.0|3|
54880|737|1.0|3|
54880|738|1.0|3|
63900|1198|1.0|3|
63900|2611|1.0|3|
63901|735|1.0|3|
63901|736|1.0|3|
66129|1521|1.0|3|
66129|1522|1.0|3|
67782|3617|10.0|3|
69200|1845|1.0|3|
69200|2610|1.0|3|
69238|1846|1.0|3|
69238|2123|1.0|3|
72669|3559|1.0|3|
75695|2881|1.0|3|
75695|2882|1.0|3|
82092|3465|1.0|3|
82093|3466|70.0|1|
82121|3467|10.0|3|
82344|3474|30.0|3|
82347|3475|24.0|3|
82347|3476|24.0|3|
82372|3477|100.0|3|
82373|3478|100.0|3|
82374|3479|100.0|3|
82438|3480|100.0|3|
82439|3481|100.0|3|
82440|3482|100.0|3|
82441|3483|1.0|3|
82441|3484|10.0|2|
82442|3485|2.0|3|
82442|3486|4.0|3|
82442|3487|2.0|3|
82442|3488|2.0|3|
82442|3489|20.0|2|
82466|3491|100.0|3|
82470|3495|100.0|3|
82472|3497|100.0|3|
82497|3498|1.0|3|
82497|3499|1.0|3|
82526|3501|100.0|3|
82527|3502|100.0|3|
82544|3505|80.0|3|
82546|3507|80.0|3|
82550|3510|80.0|3|
82563|3513|5.0|3|
82651|3465|12.0|3|
82652|3515|1.0|3|
82693|3516|1.0|3|
82694|3517|1.0|3|
82695|3518|1.0|3|
82815|3530|1.0|3|
82815|3531|6.0|3|
82855|3532|100.0|3|
82856|3533|100.0|3|
82857|3534|100.0|3|
82858|3535|100.0|3|
82859|3536|1.0|3|
82879|3539|40.0|3|
82913|3544|50.0|3|
82914|3545|50.0|3|
82921|3546|1.0|3|
82921|3547|10.0|3|
82921|3548|1.0|3|
82921|3549|10.0|3|
82921|3550|1.0|3|
82924|3556|1.0|3|
83009|3557|1.0|3|
83031|3560|100.0|3|
83032|3561|100.0|3|
83163|3574|100.0|3|
83164|3575|100.0|3|
83165|3576|100.0|3|
83179|3577|30.0|3|
83190|3579|1.0|3|
83353|3591|1.0|3|
83367|3592|3.0|2|
83367|3593|1.0|3|
83367|3594|2.0|3|
83369|3595|3.0|2|
83369|3596|1.0|3|
83369|3597|2.0|3|
83370|3598|3.0|2|
83370|3599|1.0|3|
83370|3600|2.0|3|
83371|3601|1.0|3|
83372|3602|30.0|3|
83440|3603|3.0|2|
83441|3410|28.0|3|
83446|3604|1.0|3|
83447|3605|10.0|3|
83447|3606|10.0|3|
83448|3607|10.0|3|
83448|3608|10.0|3|
83448|3618|10.0|3|
83451|3609|10.0|3|
83451|3610|10.0|3|
83451|3619|10.0|3|
83452|3611|10.0|3|
83452|3612|10.0|3|
83452|3620|10.0|3|
83455|3613|10.0|3|
83455|3614|10.0|3|
83455|3615|10.0|3|
83493|3621|2.0|2|
83511|3622|88.0|2|
83543|3623|25.0|3|
83600|3624|50.0|3|
83601|3625|50.0|3|
83602|3626|50.0|3|
83603|3627|1.0|3|
83603|3628|1.0|3|
83621|3629|1.0|3|
83621|3632|10.0|3|
83622|3630|1.0|3|
83622|3655|10.0|3|
83623|3631|50.0|3|
83644|3633|100.0|3|
83648|3634|10.0|3|
83648|3635|10.0|3|
83649|3636|10.0|3|
83649|3637|10.0|3|
83650|3638|10.0|3|
83650|3639|10.0|3|
83662|3640|10.0|3|
83662|3641|10.0|3|
83663|3642|10.0|3|
83663|3643|10.0|3|
83665|3644|10.0|3|
83665|3645|10.0|3|
83666|3646|10.0|3|
83666|3647|10.0|3|
83667|3648|10.0|3|
83667|3649|10.0|3|
83769|3650|10.0|3|
83769|3651|10.0|3|
83769|3652|10.0|3|
83815|3653|50.0|1|
83822|3653|50.0|1|
83844|3654|10.0|2|
83940|3657|1.0|3|
84074|3658|1.0|3|
84075|3659|1.0|3|
84111|3660|14.0|3|
84114|3661|1.0|3|
84138|3662|2.0|2|
84138|3663|1.0|3|
84138|3664|1.0|3|
84138|3665|1.0|3|
84172|3666|50.0|3|
84187|3667|10.0|2|
84187|3680|1.0|3|
84188|3668|10.0|2|
84188|3679|1.0|3|
84189|3669|10.0|2|
84189|3681|1.0|3|
84190|3670|1.0|3|
84190|3684|1.0|3|
84191|3671|1.0|3|
84191|3682|1.0|3|
84192|3672|1.0|3|
84192|3683|1.0|3|
84223|3685|89.0|2|
84307|3686|1.0|3|
84308|3687|100.0|3|
84330|3688|1.0|3|
84331|3689|1.0|3|
84332|3690|1.0|3|
84368|3691|10.0|3|
84535|3658|12.0|3|
84536|3658|30.0|3|
84569|3692|100.0|3|
84737|3695|100.0|3|
84738|3696|100.0|3|
84739|3697|100.0|3|
84781|3698|1.0|3|
84781|3699|4.0|3|
84796|3701|1.0|3|
84798|3703|1.0|3|
84802|3705|3.0|3|
84804|3707|3.0|3|
84849|3709|100.0|3|
84850|3710|100.0|3|
84851|3711|100.0|3|
84857|3712|10.0|3|
84857|3720|1.0|3|
84859|3713|10.0|3|
84859|3722|1.0|3|
84860|3714|10.0|3|
84860|3721|1.0|3|
84862|3716|10.0|3|
84862|3719|1.0|3|
84873|3718|50.0|3|
84931|3723|100.0|3|
84932|3724|100.0|3|
84933|3725|100.0|3|
84937|3726|3.0|3|
84937|3727|4.0|3|
84940|3728|3.0|3|
84947|3729|7.0|3|
85001|3731|7.0|3|
85001|3732|6.0|3|
85009|3733|100.0|3|
85010|3734|1.0|3|
85248|3736|5.7|2|
85373|3738|24.0|3|
85373|3739|24.0|3|
85382|3740|15.0|3|
85392|3743|1.0|3|
85402|3746|12.0|3|
85405|3747|1.0|3|
85407|3749|30.0|3|
84862|3715|1.0|3|
84862|3717|10.0|3|
85498|3750|25.0|3|
85507|3751|7.0|3|
85530|3752|1.0|3|
85532|3753|1.0|3|
85534|3754|1.0|3|
85541|3755|1.0|3|
85541|3756|10.0|3|
85541|3757|10.0|3|
85541|3758|1.0|3|
85542|3759|1.0|3|
85542|3760|10.0|3|
85542|3761|10.0|3|
85542|3762|1.0|3|
85543|3763|1.0|3|
85543|3764|10.0|3|
85543|3765|10.0|3|
85543|3766|1.0|3|
85761|3767|10.0|3|
85762|3768|10.0|3|
85763|3769|1.0|3|
85763|3770|1.0|3|
85763|3771|10.0|3|
85764|3772|1.0|3|
85769|3773|1.0|3|
85774|3774|1.0|3|
85777|3775|25.0|3|
85792|3776|1.0|3|
85793|3777|1.0|3|
85795|3778|1.0|3|
85810|3779|1.0|3|
85813|3780|1.0|3|
85813|3781|1.0|3|
85843|3782|1.0|3|
85843|3783|1.0|3|
85843|3784|10.0|3|
85844|3785|1.0|3|
85844|3786|1.0|3|
85844|3787|10.0|3|
85845|3788|1.0|3|
85845|3789|1.0|3|
85845|3790|10.0|3|
85845|3812|10.0|3|
85865|3791|100.0|3|
85866|3792|100.0|3|
85911|3793|1.0|3|
85911|3794|25.0|3|
85911|3795|1.0|3|
85911|3796|1.0|3|
85911|3797|25.0|3|
85912|3798|1.0|3|
85912|3799|5.0|3|
85913|3800|1.0|3|
85913|3801|25.0|3|
85913|3802|1.0|3|
85913|3803|1.0|3|
85913|3804|25.0|3|
85914|3805|10.0|3|
86105|3806|1.0|3|
86105|3808|1.0|3|
86106|3807|1.0|3|
86106|3809|1.0|3|
86133|3810|1.0|3|
86134|3811|30.0|3|
86200|3813|1.0|3|
86200|3814|1.0|3|
86201|3815|50.0|3|
86314|3818|1.0|3|
86324|3819|1.0|3|
86327|3820|1.0|3|
86328|3821|1.0|3|
86415|3824|1.0|3|
86415|3825|25.0|3|
86425|3826|7.0|3|
35531|3840|2.0|2|
35531|3841|1.0|3|
53831|3837|2.0|2|
53831|3839|1.0|3|
73756|2612|1.0|3|
73779|2614|1.0|3|
86486|3827|2.0|3|
86500|3828|2.0|3|
86502|3829|2.0|3|
86530|3834|2.0|2|
86530|3838|1.0|3|
86535|3842|6.0|3|
86535|3843|12.0|3|
86535|3844|1.0|3|
86536|3842|2.0|3|
86536|3843|4.0|3|
86536|3844|1.0|3|
86537|3845|2.0|3|
86537|3846|4.0|3|
86537|3847|1.0|3|
86538|3845|6.0|3|
86538|3846|12.0|3|
86538|3847|1.0|3|
86539|3848|6.0|3|
86539|3849|1.0|3|
86539|3850|12.0|3|
86540|3848|2.0|3|
86540|3849|1.0|3|
86540|3850|4.0|3|
86586|3852|1.0|3|
86623|3854|1.0|3|
86640|3855|1.0|3|
86650|3856|20.0|3|
86650|3857|20.0|3|
86687|3859|21.2|1|
86693|3860|7.0|3|
86699|3863|1.0|3|
86779|3865|100.0|1|
86780|3865|150.0|1|
86883|3866|1.0|3|
86884|3867|1.0|3|
86893|3868|1.0|3|
86893|3869|3.0|3|
86918|3870|7.0|3|
86932|3872|85.0|1|
499|2305|1.0|2|
14725|3981|1.0|2|
52210|294|300.0|3|
64337|2304|5.0|2|
64833|2304|5.0|2|
78145|3885|1.0|3|
78145|3886|2.0|3|
78428|3977|2.0|3|
79882|3406|10.0|3|
87035|3879|114.0|1|
87037|3876|1.0|3|
87037|3877|1.0|3|
87037|3878|1.0|3|
87344|368|1.0|3|
87358|3888|100.0|3|
87359|3889|100.0|3|
87360|3890|100.0|3|
87478|3892|1.0|3|
87479|3893|1.0|3|
87480|3894|50.0|3|
87481|3895|1.0|3|
87482|3896|50.0|3|
87483|3897|50.0|3|
87484|3898|1.0|3|
87485|3899|50.0|3|
87489|3900|100.0|3|
87549|3902|1.0|3|
87550|3902|1.0|3|
87551|3903|1.0|3|
